"ADRESSE_POSTALE_TEXT","TEXT_1","IMAGE_1/_title","SITE_INTERNET_LINK","shop_name","IMAGE_1","TEXT_3","SITE_INTERNET_LINK/_text","IMAGE_1/_alt","TEXT_4"
"90-90 bis rue Paul Vaillant Couturier","Franprix ALFORTVILLE","Franprix","http://www.franprix.fr/","Franprix ALFORTVILLE","http://images.grandes-enseignes.com/Franprix.png","94140 ALFORTVILLE","Site Internet","Franprix",NA
"17 bd de la Finlande","Franprix COLOMBES","Franprix","http://www.franprix.fr/","Franprix COLOMBES","http://images.grandes-enseignes.com/Franprix.png","92700 COLOMBES","Site Internet","Franprix",NA
"1 rue Jules Ferry angle av. Jean Jaurès","Franprix CLAMART","Franprix","http://www.franprix.fr/","Franprix CLAMART","http://images.grandes-enseignes.com/Franprix.png","92140 CLAMART","Site Internet","Franprix",NA
"74 AVENUE PABLO PICASSO","Carrefour Market NANTERRE","Carrefour-Market","http://www.carrefour.fr/magasin/market-nanterre","Carrefour Market NANTERRE","http://images.grandes-enseignes.com/Carrefour-Market.png","92000 NANTERRE","Site Internet","Carrefour-Market","Tel. 01 47 21 73 33 -"
"RUE DU PORT DE L'ANGLAIS","Leader Price ALFORTVILLE","Leader-Price","http://www.leaderprice.fr/fiche-magasin?id=7662&ville=alfortville&cp=94140","Leader Price ALFORTVILLE","http://images.grandes-enseignes.com/Leader-Price.png","94140 ALFORTVILLE","Site Internet","Leader-Price","Tel. 01 43 96 10 88 -"
"44 rue Boucicaut","Franprix FONTENAY AUX ROSES","Franprix","http://www.franprix.fr/","Franprix FONTENAY AUX ROSES","http://images.grandes-enseignes.com/Franprix.png","92260 FONTENAY AUX ROSES","Site Internet","Franprix",NA
"29-31 rue de Trosy","Franprix CLAMART","Franprix","http://www.franprix.fr/","Franprix CLAMART","http://images.grandes-enseignes.com/Franprix.png","92140 CLAMART","Site Internet","Franprix",NA
"189, avenue de la Division Leclerc,","Auchan Villetaneuse","Auchan","http://www.auchan.fr/magasins/villetaneuse/89/accueil/","Auchan Villetaneuse","http://images.grandes-enseignes.com/Auchan.png","93430 VILLETANEUSE","Site Internet","Auchan","Tel. 01 49 40 47 47 -"
"C.Cial les Lozaits","Franprix VILLEJUIF","Franprix","http://www.franprix.fr/","Franprix VILLEJUIF","http://images.grandes-enseignes.com/Franprix.png","94800 VILLEJUIF","Site Internet","Franprix",NA
"173 rue Veron","Franprix ALFORTVILLE","Franprix","http://www.franprix.fr/","Franprix ALFORTVILLE","http://images.grandes-enseignes.com/Franprix.png","94140 ALFORTVILLE","Site Internet","Franprix",NA
"7 place Aimé Cesaire","INTERMARCHE Clamart","Intermarche","http://www.intermarche.com/magasin_accueil/sas-planus-clamart-92140","INTERMARCHE Clamart","http://images.grandes-enseignes.com/Intermarche.png","92140 Clamart","Site Internet","Intermarche","Tel. 01 46 01 57 00 -"
"46 bd Edgard Quinet","Franprix COLOMBES","Franprix","http://www.franprix.fr/","Franprix COLOMBES","http://images.grandes-enseignes.com/Franprix.png","92700 COLOMBES","Site Internet","Franprix",NA
"203 av. Jean Jaurès","Franprix BOBIGNY","Franprix","http://www.franprix.fr/","Franprix BOBIGNY","http://images.grandes-enseignes.com/Franprix.png","93000 BOBIGNY","Site Internet","Franprix",NA
"153 place Vaillant Couturier","Monoprix ALFORTVILLE","Monoprix","http://www.monoprix.fr/trouver-mon-magasin/monoprix-alfortville-alfortville-252.html","Monoprix ALFORTVILLE","http://images.grandes-enseignes.com/Monoprix.png","94140 ALFORTVILLE","Site Internet","Monoprix","Tel. 01 43 75 17 88 -"
"81/97 Avenue Général de Gaulle","Carrefour L'hay les Roses","Carrefour","http://www.carrefour.fr/magasin/l-hay-les-roses","Carrefour L'hay les Roses","http://images.grandes-enseignes.com/Carrefour.png","94240 L'HAY LES ROSES","Site Internet","Carrefour","Tel. 01 49 08 81 79 -"
"Route De Stalingrad","Lidl Drancy","Lidl","http://www.lidl.fr/","Lidl Drancy","http://images.grandes-enseignes.com/Lidl.png","93700 Drancy","Site Internet","Lidl",NA
"17 bd Lénine","Franprix BOBIGNY","Franprix","http://www.franprix.fr/","Franprix BOBIGNY","http://images.grandes-enseignes.com/Franprix.png","93000 BOBIGNY","Site Internet","Franprix",NA
"21 AVE MAXIMILIEN ROBESPIERRE","Leader Price VITRY SUR SEINE","Leader-Price","http://www.leaderprice.fr/fiche-magasin?id=8417&ville=vitry-sur-seine&cp=94400","Leader Price VITRY SUR SEINE","http://images.grandes-enseignes.com/Leader-Price.png","94400 VITRY SUR SEINE","Site Internet","Leader-Price","Tel. 01 46 82 44 78 -"
"Rue Gabriel Péri 342-344","Lidl Colombes","Lidl","http://www.lidl.fr/","Lidl Colombes","http://images.grandes-enseignes.com/Lidl.png","92700 Colombes","Site Internet","Lidl",NA
"65 bd de la République","Monoprix SAINT CLOUD","Monoprix","http://www.monoprix.fr/trouver-mon-magasin/monoprix-saint-cloud-saint-cloud-161.html","Monoprix SAINT CLOUD","http://images.grandes-enseignes.com/Monoprix.png","92210 SAINT CLOUD","Site Internet","Monoprix","Tel. 01 47 71 17 17 -"
"50-56 BOULEVARD MARECHAL JOFFRE","Carrefour Market Bourg La Reine","Carrefour-Market","http://www.carrefour.fr/magasin/market-bourg-la-reine","Carrefour Market Bourg La Reine","http://images.grandes-enseignes.com/Carrefour-Market.png","92340 BOURG LA REINE","Site Internet","Carrefour-Market","Tel. 01 46 65 56 46 -"
"avenue edouard vaillant","Carrefour City Suresnes","Carrefour-City","http://www.carrefour.fr/magasin/city-suresnes","Carrefour City Suresnes","http://images.grandes-enseignes.com/Carrefour-City.png","92150 Suresnes","Site Internet","Carrefour-City","Tel. 01 45 06 52 33 -"
"221-225 bd Aristide Briand","Franprix MONTREUIL SOUS BOIS","Franprix","http://www.franprix.fr/","Franprix MONTREUIL SOUS BOIS","http://images.grandes-enseignes.com/Franprix.png","93100 MONTREUIL SOUS BOIS","Site Internet","Franprix",NA
"48, avenue Jean Jaures","Casino SURESNES","Casino","http://www.supercasino.fr/-suresnes-.html","Casino SURESNES","http://images.grandes-enseignes.com/Casino.png","92150 SURESNES","Site Internet","Casino",NA
"130-132 rue Defrance","Franprix VINCENNES","Franprix","http://www.franprix.fr/","Franprix VINCENNES","http://images.grandes-enseignes.com/Franprix.png","94300 VINCENNES","Site Internet","Franprix",NA
"94 Rue Youri Gagarine,","VIVAL Villejuif","Vival","http://annuaire.casino-proximite.fr/c/c/magasin-4566.html","VIVAL Villejuif","http://images.grandes-enseignes.com/Vival.png","94800 Villejuif","Site Internet","Vival",NA
"2 TER RUE JEAN JAURES","Carrefour Market NOISY LE SEC","Carrefour-Market","http://www.carrefour.fr/magasin/market-noisy-le-sec","Carrefour Market NOISY LE SEC","http://images.grandes-enseignes.com/Carrefour-Market.png","93130 NOISY LE SEC","Site Internet","Carrefour-Market","Tel. 01 48 44 02 14 -"
"5 rue Pierre Wacquant","Franprix MEUDON","Franprix","http://www.franprix.fr/","Franprix MEUDON","http://images.grandes-enseignes.com/Franprix.png","92190 MEUDON","Site Internet","Franprix",NA
"1 place Stalingrad","Carrefour City Meudon","Carrefour-City","http://www.carrefour.fr/magasin/city-meudon","Carrefour City Meudon","http://images.grandes-enseignes.com/Carrefour-City.png","92190 Meudon","Site Internet","Carrefour-City","Tel. 01 45 34 11 81 -"
"145, rue Paul Vaillant Couturier","Carrefour City Vitry sur Seine","Carrefour-City","http://www.carrefour.fr/magasin/city-vitry-sur-seine","Carrefour City Vitry sur Seine","http://images.grandes-enseignes.com/Carrefour-City.png","94400 Vitry/Seine","Site Internet","Carrefour-City","Tel. 01 46 81 91 35 -"
"Carrefour des Blagis - 70 rue Jean Perrin","Simply Market SCEAUX BLAGIS","Simply-Market","http://www.simplymarket.fr/sceaux-blagis/","Simply Market SCEAUX BLAGIS","http://images.grandes-enseignes.com/Simply-Market.png","92330 SCEAUX BLAGIS","Site Internet","Simply-Market",NA
"130 BD CHARLES DE GAULLE ZAC des 4 CHEMINS","E.Leclerc COVADIS","Leclerc","http://www.e-leclerc.com/magasin/covadis","E.Leclerc COVADIS","http://images.grandes-enseignes.com/Leclerc.png","92700 COLOMBES","Site Internet","Leclerc","Tel. 01 41 30 00 60 -"
"25 AVENUE DE L'EUROPE","Carrefour Market COLOMBES","Carrefour-Market","http://www.carrefour.fr/magasin/market-colombes","Carrefour Market COLOMBES","http://images.grandes-enseignes.com/Carrefour-Market.png","92700 COLOMBES","Site Internet","Carrefour-Market","Tel. 01 41 19 45 40 -"
"Rue De Chevilly","Lidl Villejuif","Lidl","http://www.lidl.fr/","Lidl Villejuif","http://images.grandes-enseignes.com/Lidl.png","94800 Villejuif","Site Internet","Lidl",NA
"98 boulevard de la Boissiere","Simply Market MONTREUIL SOUS BOIS","Simply-Market","http://www.simplymarket.fr/montreuil-sous-bois/","Simply Market MONTREUIL SOUS BOIS","http://images.grandes-enseignes.com/Simply-Market.png","93100 MONTREUIL","Site Internet","Simply-Market",NA
"67/68 Avenue de Stalingrad - Route Nationale 7","Carrefour Villejuif","Carrefour","http://www.carrefour.fr/magasin/villejuif","Carrefour Villejuif","http://images.grandes-enseignes.com/Carrefour.png","94807 VILLEJUIF CEDEX","Site Internet","Carrefour","Tel. 01 49 58 66 79 -"
"29 Av. de la République","Leader Price EPINAY","Leader-Price","http://www.leaderprice.fr/fiche-magasin?id=7585&ville=epinay-sur-seine&cp=93800","Leader Price EPINAY","http://images.grandes-enseignes.com/Leader-Price.png","93800 EPINAY","Site Internet","Leader-Price","Tel. 01 48 21 41 53 -"
"10 av. Louvois","Franprix MEUDON","Franprix","http://www.franprix.fr/","Franprix MEUDON","http://images.grandes-enseignes.com/Franprix.png","92190 MEUDON","Site Internet","Franprix",NA
"47 rue Le Nain de Tillemont","Franprix MONTREUIL SOUS BOIS","Franprix","http://www.franprix.fr/","Franprix MONTREUIL SOUS BOIS","http://images.grandes-enseignes.com/Franprix.png","93100 MONTREUIL SOUS BOIS","Site Internet","Franprix",NA
"167-177 av.18 Juin 1940","Franprix RUEIL MALMAISON","Franprix","http://www.franprix.fr/","Franprix RUEIL MALMAISON","http://images.grandes-enseignes.com/Franprix.png","92500 RUEIL MALMAISON","Site Internet","Franprix",NA
"79 rue de la Bièvre","INTERMARCHE EXPRESS Bourg-La-Reine","Intermarche","http://www.intermarche.com/magasin_accueil/sa-disreine-bourg-reine-92340","INTERMARCHE EXPRESS Bourg-La-Reine","http://images.grandes-enseignes.com/Intermarche.png","92340 Bourg-La-Reine","Site Internet","Intermarche","Tel. 01 46 65 91 19 -"
"CC GASTON ROULAUD - 102 RUE ROGER SALENGRO","Leader Price DRANCY","Leader-Price","http://www.leaderprice.fr/fiche-magasin?id=8163&ville=drancy&cp=93700","Leader Price DRANCY","http://images.grandes-enseignes.com/Leader-Price.png","93700 DRANCY","Site Internet","Leader-Price","Tel. 01 48 30 83 81 -"
"6 rue Dispan","Franprix l'HA? -LES -ROSES","Franprix","http://www.franprix.fr/","Franprix l'HA? -LES -ROSES","http://images.grandes-enseignes.com/Franprix.png","94240 l'HA? -LES -ROSES","Site Internet","Franprix",NA
"Centre Commercial Bobigny 2 ,","Auchan Bobigny Les Halles","Auchan","http://www.auchan.fr/magasins/bobigny-les-halles/203/accueil/","Auchan Bobigny Les Halles","http://images.grandes-enseignes.com/Auchan.png","93000 Bobigny","Site Internet","Auchan","Tel. 01 41 60 24 00 -"
"35 boulevard de la République","Carrefour Carrefour Express BP Saint Cloud","Carrefour-Express","http://www.carrefour.fr/magasin/express-bp-saint-cloud","Carrefour Carrefour Express BP Saint Cloud","http://images.grandes-enseignes.com/Carrefour-Express.png","92210 Saint-Cloud","Site Internet","Carrefour-Express","Tel. 01 46 02 53 02 -"
"50 rue Vitorue Hugo","Franprix ALFORTVILLE","Franprix","http://www.franprix.fr/","Franprix ALFORTVILLE","http://images.grandes-enseignes.com/Franprix.png","94140 ALFORTVILLE","Site Internet","Franprix",NA
"25 av. Lucien Français","Franprix VITRY SUR SEINE","Franprix","http://www.franprix.fr/","Franprix VITRY SUR SEINE","http://images.grandes-enseignes.com/Franprix.png","94400 VITRY SUR SEINE","Site Internet","Franprix",NA
"8 rue René Roeckel","Monoprix BOURG LA REINE","Monoprix","http://www.monoprix.fr/trouver-mon-magasin/monoprix-bourg-la-reine-bourg-la-reine-197.html","Monoprix BOURG LA REINE","http://images.grandes-enseignes.com/Monoprix.png","92340 BOURG LA REINE","Site Internet","Monoprix","Tel. 01 46 61 31 60 -"
"Rue Sadi Carnot 73","Lidl Nanterre","Lidl","http://www.lidl.fr/","Lidl Nanterre","http://images.grandes-enseignes.com/Lidl.png","92000 Nanterre","Site Internet","Lidl",NA
"96 rue Dalayrac","Monoprix FONTENAY S/BOIS","Monoprix","http://www.monoprix.fr/trouver-mon-magasin/monoprix-fontenay-s-bois-fontenay-sous-bois-1134.html","Monoprix FONTENAY S/BOIS","http://images.grandes-enseignes.com/Monoprix.png","94120 FONTENAY SOUS BOIS","Site Internet","Monoprix","Tel. 01 48 75 30 21 -"
"159/165 ROUTE DE SAINT LEU","E.Leclerc EPINAY","Leclerc","http://www.e-leclerc.com/magasin/epinay","E.Leclerc EPINAY","http://images.grandes-enseignes.com/Leclerc.png","93800 EPINAY SUR SEINE SAINT LEU","Site Internet","Leclerc","Tel. 01 42 35 49 17 -"
"99 Avenue Du General Leclerc,","PETIT CASINO Maisons Alfort","Petit-Casino","http://annuaire.casino-proximite.fr/c/c/magasin-282.html","PETIT CASINO Maisons Alfort","http://images.grandes-enseignes.com/Petit-Casino.png","94700 Maisons Alfort","Site Internet","Petit-Casino","Tel. 01 43 75 45 81 -"
"Avenue De La Marne 65","Lidl Epinay Sur Seine","Lidl","http://www.lidl.fr/","Lidl Epinay Sur Seine","http://images.grandes-enseignes.com/Lidl.png","93800 Epinay Sur Seine","Site Internet","Lidl",NA
"13-15 Avenue du Président","E.Leclerc Drive Vitry-sur-Seine","Leclerc-Drive","http://www.leclercdrive.fr/","E.Leclerc Drive Vitry-sur-Seine","http://images.grandes-enseignes.com/Leclerc-Drive.png","Salvador Allende","Site Internet","Leclerc-Drive","94400 Vitry sur seine"
"15/17 rue du Professeur Cadiot","Simply Market MAISON ALFORT CADIOT","Simply-Market","http://www.simplymarket.fr/maison-alfort-cadiot/","Simply Market MAISON ALFORT CADIOT","http://images.grandes-enseignes.com/Simply-Market.png","94700 MAISON ALFORT","Site Internet","Simply-Market",NA
"41 rue de la république","Monoprix MEUDON","Monoprix","http://www.monoprix.fr/trouver-mon-magasin/monoprix-meudon-meudon-102.html","Monoprix MEUDON","http://images.grandes-enseignes.com/Monoprix.png","92190 MEUDON","Site Internet","Monoprix","Tel. 01 46 26 08 30 -"
"27 Bd De La Republique,","PETIT CASINO St Cloud","Petit-Casino","http://annuaire.casino-proximite.fr/c/c/magasin-708.html","PETIT CASINO St Cloud","http://images.grandes-enseignes.com/Petit-Casino.png","92210 St Cloud","Site Internet","Petit-Casino","Tel. 01 46 02 94 43 -"
"101-111 rue de Buzenval","Franprix GARCHES","Franprix","http://www.franprix.fr/","Franprix GARCHES","http://images.grandes-enseignes.com/Franprix.png","92380 GARCHES","Site Internet","Franprix",NA
"Avenue Jean Jaurès 49","Lidl Suresnes","Lidl","http://www.lidl.fr/","Lidl Suresnes","http://images.grandes-enseignes.com/Lidl.png","92150 Suresnes","Site Internet","Lidl",NA
"90 rue Jean Jaures","Simply Market NOISY LE SEC","Simply-Market","http://www.simplymarket.fr/noisy-le-sec/","Simply Market NOISY LE SEC","http://images.grandes-enseignes.com/Simply-Market.png","93130 NOISY LE SEC","Site Internet","Simply-Market",NA
"237 av. du Président Salvador Allende","Franprix COLOMBES","Franprix","http://www.franprix.fr/","Franprix COLOMBES","http://images.grandes-enseignes.com/Franprix.png","92700 COLOMBES","Site Internet","Franprix",NA
"12 avenue Gambetta","INTERMARCHE EXPRESS Maisons Alfort","Intermarche","http://www.intermarche.com/magasin_accueil/sa-maisal-maisons-alfort-94700","INTERMARCHE EXPRESS Maisons Alfort","http://images.grandes-enseignes.com/Intermarche.png","94700 Maisons Alfort","Site Internet","Intermarche","Tel. 01 43 96 54 74 -"
"Terrain des Sports- Rue Paul Vaillant Couturier","E.Leclerc NANTERRE","Leclerc","http://www.e-leclerc.com/magasin/nanterre","E.Leclerc NANTERRE","http://images.grandes-enseignes.com/Leclerc.png","92000 NANTERRE","Site Internet","Leclerc","Tel. 01 47 24 45 54 -"
"Grande Rue 38","Lidl Sevres","Lidl","http://www.lidl.fr/","Lidl Sevres","http://images.grandes-enseignes.com/Lidl.png","92310 Sevres","Site Internet","Lidl",NA
"26 av. Georges Clemenceau","Franprix NANTERRE","Franprix","http://www.franprix.fr/","Franprix NANTERRE","http://images.grandes-enseignes.com/Franprix.png","92000 NANTERRE","Site Internet","Franprix",NA
"47 av.de la Division Leclerc","Franprix LE BOURGET","Franprix","http://www.franprix.fr/","Franprix LE BOURGET","http://images.grandes-enseignes.com/Franprix.png","93350 LE BOURGET","Site Internet","Franprix",NA
"Boulevard Raspail Centre Commercial Balzac","INTERMARCHE SUPER Nanterre","Intermarche","http://www.intermarche.com/magasin_accueil/sas-sogena-nanterre-92000","INTERMARCHE SUPER Nanterre","http://images.grandes-enseignes.com/Intermarche.png","92000 Nanterre","Site Internet","Intermarche","Tel. 01 47 21 77 90 -"
"80 Boulevard Maxime Gorki","Carrefour Stains","Carrefour","http://www.carrefour.fr/magasin/stains","Carrefour Stains","http://images.grandes-enseignes.com/Carrefour.png","93240 STAINS","Site Internet","Carrefour","Tel. 01 49 71 96 79 -"
"102 av. du Général de Gaulle","Franprix MAISONS ALFORT","Franprix","http://www.franprix.fr/","Franprix MAISONS ALFORT","http://images.grandes-enseignes.com/Franprix.png","94700 MAISONS ALFORT","Site Internet","Franprix",NA
"Rue De La Porte De Trivaux 99-103","Lidl Clamart","Lidl","http://www.lidl.fr/","Lidl Clamart","http://images.grandes-enseignes.com/Lidl.png","92140 Clamart","Site Internet","Lidl",NA
"34, Avenue de la Division Leclerc","Leader Price LE BOURGET","Leader-Price","http://www.leaderprice.fr/fiche-magasin?id=7579&ville=le-bourget&cp=93350","Leader Price LE BOURGET","http://images.grandes-enseignes.com/Leader-Price.png","93350 LE BOURGET","Site Internet","Leader-Price","Tel. 01 48 35 13 92 -"
"34/52 avenue Youri Gagarine - Centre Commercial","Simply Market VITRY","Simply-Market","http://www.simplymarket.fr/vitry/","Simply Market VITRY","http://images.grandes-enseignes.com/Simply-Market.png","94400 VITRY SUR SEINE","Site Internet","Simply-Market",NA
"Ilot Charaire - Rue Houdan","Simply Market SCEAUX CHARAIRE","Simply-Market","http://www.simplymarket.fr/sceaux-charaire/","Simply Market SCEAUX CHARAIRE","http://images.grandes-enseignes.com/Simply-Market.png","92330 SCEAUX CHARAIRE","Site Internet","Simply-Market",NA
"43-45 QUAI JULES GUESDE","E.Leclerc VITRY SUR SEINE","Leclerc","http://www.e-leclerc.com/magasin/vitry-sur-seine","E.Leclerc VITRY SUR SEINE","http://images.grandes-enseignes.com/Leclerc.png","94405 VITRY SUR SEINE CEDEX","Site Internet","Leclerc","Tel. 01 47 18 19 20 -"
